user_id,total_spent,avg_transaction_amount,num_transactions,max_transaction_amount,min_transaction_amount,unique_merchants,avg_daily_transactions,spent_on_purchase,spent_on_transfer,spent_on_withdrawal,cluster
user_0238,44846.12,1042.933023255814,43,1964.53,66.31,7,0.11781609195402298,12322.52,16670.53,15853.07,3
user_0239,50530.23,1031.2291836734694,49,1974.51,91.33,7,0.12777777777777777,22866.5,15095.66,12568.07,2
user_0240,44940.95,998.6877777777777,45,1978.23,29.59,7,0.12181303116147309,24841.07,10235.16,9864.72,3
user_0241,67154.29000000001,1220.987090909091,55,6470.14,52.75,7,0.15680473372781065,21200.09,16826.89,29127.31,4
user_0242,43949.2,878.9839999999999,50,1953.35,25.97,7,0.1282051282051282,16311.11,16161.8,11476.289999999999,1
user_0243,51367.22,969.1928301886793,53,1971.27,21.55,7,0.143646408839779,20725.46,12239.01,18402.75,1
user_0244,65118.22,1085.3036666666667,60,3641.08,26.18,7,0.1590909090909091,18318.74,21935.3,24864.18,0
user_0245,60979.01,1129.240925925926,54,1955.8,6.82,7,0.1388888888888889,18804.36,16569.8,25604.85,0
user_0246,64586.77,1174.304909090909,55,7651.5,10.36,7,0.15680473372781065,31921.88,10505.1,22159.79,4
user_0247,53157.45,1084.845918367347,49,6826.89,64.21,7,0.12465373961218837,21762.78,8865.39,22529.28,5
user_0248,52076.47,1041.5294000000001,50,1962.24,29.53,7,0.13293051359516617,19985.82,23745.16,8345.49,1
user_0249,57127.44,1241.9008695652174,46,7899.63,9.01,7,0.12536443148688048,18338.13,12203.5,26585.81,5
user_0250,42227.19,1141.2754054054055,37,1976.77,58.84,7,0.10315186246418338,12742.869999999999,15311.470000000001,14172.85,3
user_0251,35906.49,897.66225,40,1954.32,38.71,7,0.1111111111111111,14529.49,10849.890000000001,10527.11,3
user_0252,52151.91,1002.9213461538462,52,2525.76,100.02,7,0.14613180515759314,15193.24,18995.15,17963.52,2
user_0253,55788.68,1014.3396363636364,55,1894.86,13.91,7,0.1388888888888889,20716.88,14458.99,20612.81,1
user_0254,53810.64,996.4933333333333,54,8588.19,9.6,7,0.14488636363636365,27760.68,8904.85,17145.11,5
user_0255,41972.98,932.732888888889,45,1995.19,13.43,7,0.11864406779661017,8070.9800000000005,14609.68,19292.32,3
user_0256,48169.56,944.5011764705882,51,2095.61,14.14,7,0.13725490196078433,17398.54,20120.23,10650.79,1
user_0257,58400.23,1191.8414285714287,49,7463.5,31.63,7,0.13823529411764707,29342.71,18355.27,10702.25,5
user_0258,63037.61,1146.1383636363637,55,8764.11,9.96,7,0.14985590778097982,24270.27,25202.4,13564.94,4
user_0259,60466.520000000004,991.2544262295082,61,1965.42,86.97,7,0.15759312320916904,20951.44,24987.58,14527.5,0
user_0260,42937.09,975.8429545454545,44,2894.45,19.58,7,0.125,10663.73,15301.539999999999,16971.82,3
user_0261,53953.81,946.5580701754385,57,3542.42,12.4,7,0.1408839779005525,15872.550000000001,21358.13,16723.13,1
user_0262,56777.9,1051.4425925925925,54,1968.82,160.06,7,0.12790697674418605,23073.46,13091.64,20612.8,2
user_0263,51206.78,1004.0545098039215,51,1922.03,15.48,7,0.1329639889196676,11984.2,16990.81,22231.77,1
user_0264,56208.61,986.1159649122807,57,1968.4,7.05,7,0.14887640449438203,20876.56,16800.72,18531.329999999998,0
user_0265,55008.27,982.2905357142856,56,1998.54,27.8,7,0.15,11254.51,19632.68,24121.079999999998,1
user_0266,63538.43,1041.6136065573771,61,1977.97,36.26,7,0.16292134831460675,21805.95,27927.98,13804.5,0
user_0267,50128.05,1002.561,50,1977.01,27.19,7,0.1309192200557103,18306.49,12669.46,19152.1,1
user_0268,54851.49,962.3068421052632,57,3439.02,38.96,7,0.14325068870523416,12939.74,25550.56,16361.19,1
user_0269,52019.22,1019.984705882353,51,3041.45,42.12,7,0.13559322033898305,13415.6,16116.71,22486.91,1
user_0270,77310.98,1088.887042253521,71,1995.49,18.22,7,0.18803418803418803,28863.41,33403.52,15044.05,0
user_0271,45002.37,1022.7811363636364,44,1973.37,7.25,7,0.11080332409972299,17826.02,17396.28,9780.07,3
user_0272,65082.729999999996,1103.0971186440677,59,4799.14,21.45,7,0.1569767441860465,20641.6,27213.33,17227.8,0
user_0273,58317.8,971.9633333333334,60,1996.7,58.23,7,0.1527777777777778,13409.630000000001,22734.649999999998,22173.52,0
user_0274,53079.36,1020.756923076923,52,1922.87,35.19,7,0.13583815028901733,12760.18,19176.32,21142.86,1
user_0275,45797.57,880.7225,52,1973.33,39.69,7,0.12753623188405797,11366.98,17852.36,16578.23,1
user_0276,56012.47,1077.1628846153847,52,9401.43,41.54,7,0.13687150837988826,18292.84,19237.77,18481.86,5
user_0277,53294.17,951.6816071428572,56,1971.05,27.05,7,0.15056818181818182,22293.33,17362.09,13638.75,1
user_0278,53767.95,1120.1656249999999,48,6148.25,35.38,7,0.13165266106442577,23323.34,14498.439999999999,15946.17,5
user_0279,49932.77,1188.875476190476,42,7038.41,10.52,7,0.11918604651162791,21268.92,8654.84,20009.010000000002,5
user_0280,63673.25,1079.207627118644,59,5007.33,116.51,7,0.15406162464985995,23328.57,20813.72,19530.96,0
user_0281,55885.76,1189.0587234042553,47,6589.01,93.01,7,0.11549295774647887,22735.44,19716.8,13433.52,5
user_0282,47982.23,1020.8985106382979,47,1991.92,21.33,7,0.12931034482758622,17227.2,16408.65,14346.380000000001,1
user_0283,61731.78,1083.0136842105262,57,1915.88,89.27,7,0.15254237288135594,22283.6,24591.260000000002,14856.92,0
user_0284,55507.49,1047.3111320754717,53,7117.57,29.88,7,0.1359773371104816,22023.14,14595.08,18889.27,5
user_0285,43956.32,1046.5790476190475,42,1966.8,13.94,7,0.11077844311377245,9610.78,15684.05,18661.49,3
user_0286,52379.39,1047.5878,50,1982.22,32.41,7,0.1271186440677966,15346.210000000001,25937.89,11095.29,1
user_0287,49291.35,1005.945918367347,49,6428.62,34.73,7,0.13569321533923304,14352.93,13484.21,21454.21,5
user_0288,67709.02,1092.0809677419356,62,6743.74,22.19,7,0.1592920353982301,24895.02,24907.18,17906.82,4
user_0289,56980.78,1424.5194999999999,40,9606.48,17.15,7,0.10198300283286119,26416.93,22098.49,8465.36,5
user_0290,61684.17,1142.2994444444444,54,6479.22,35.63,7,0.13966480446927373,13599.45,19967.63,28117.09,5
user_0291,54402.42,1157.4982978723403,47,1888.51,13.28,7,0.1347305389221557,22834.08,18900.48,12667.86,1
user_0292,54813.3,945.0568965517242,58,1993.28,63.06,7,0.15759312320916904,14847.79,20071.34,19894.170000000002,0
user_0293,45775.77,915.5153999999999,50,1998.27,36.03,7,0.1348314606741573,10460.2,16000.44,19315.13,1
user_0294,45316.45,888.5578431372548,51,1886.85,12.53,7,0.13764044943820225,20504.97,16191.14,8620.34,1
user_0295,65140.9,986.9833333333333,66,4051.62,11.73,7,0.16521739130434782,30664.44,18656.02,15820.439999999999,0
user_0296,53011.82,1104.4129166666667,48,1853.61,35.74,7,0.12893982808022922,21162.68,5887.889999999999,25961.25,1
user_0297,61228.27,971.8773015873015,63,4647.48,26.89,7,0.1638888888888889,23029.14,17798.71,20400.42,0
user_0298,61963.07,1239.2614,50,9043.5,42.13,7,0.14501510574018128,14483.4,12371.67,35108.0,5
user_0299,43263.14,1006.1195348837209,43,1947.56,39.3,7,0.11388888888888889,12941.46,9753.59,20568.09,3
user_0300,60114.6,985.4852459016394,61,2341.74,18.45,7,0.15669515669515668,12670.66,21122.0,26321.940000000002,0
user_0301,47527.29,969.944693877551,49,1968.71,50.7,7,0.12605042016806722,20336.13,14762.74,12428.42,1
user_0302,48888.53,922.4250943396227,53,1996.7,5.81,7,0.14613180515759314,12070.55,19791.46,17026.52,1
user_0303,49891.07,1061.5121276595744,47,6282.94,52.26,7,0.12534818941504178,22485.55,19005.149999999998,8400.37,5
user_0304,38642.51,966.06275,40,1968.47,27.61,7,0.09803921568627451,7798.69,15121.56,15722.26,3
user_0305,40683.69,904.0820000000001,45,1988.35,46.96,7,0.13119533527696792,10878.32,11382.27,18423.1,3
user_0306,52116.87,1240.8778571428572,42,7600.6,42.13,7,0.12138728323699421,24329.010000000002,11673.54,16114.32,5
user_0307,44081.96,918.3741666666666,48,1962.58,6.21,7,0.138328530259366,16715.079999999998,12690.23,14676.65,1
user_0308,60947.3,1069.2508771929824,57,3786.44,7.88,7,0.1424581005586592,19295.55,20773.739999999998,20878.010000000002,0
user_0309,52820.98,1056.4196000000002,50,1963.61,123.06,7,0.13218390804597702,12308.75,18699.76,21812.47,2
user_0310,56763.84,1113.0164705882353,51,3038.43,56.55,7,0.13505747126436782,19347.29,20430.57,16985.98,1
user_0311,45834.38,1238.7670270270269,37,1931.02,348.29,7,0.09855072463768116,16700.33,10576.19,18557.86,2
user_0312,43018.26,935.1795652173913,46,1960.55,17.33,7,0.13043478260869565,10028.98,19368.5,13620.78,3
user_0313,39903.38,1108.427222222222,36,1966.84,54.64,7,0.10828025477707007,15068.22,13201.56,11633.6,3
user_0314,66263.73,1104.3954999999999,60,4152.6,50.8,7,0.15406162464985995,20984.43,26583.52,18695.78,0
user_0315,49699.44,955.7584615384616,52,1924.64,16.19,7,0.1457142857142857,18119.35,16074.36,15505.73,1
user_0316,56090.56,1099.8149019607843,51,1999.51,17.29,7,0.13259668508287292,24218.27,15498.53,16373.76,1
user_0317,42083.33,956.4393181818182,44,3944.69,95.19,7,0.12394366197183099,13117.630000000001,11216.41,17749.29,3
user_0318,61005.43,968.3401587301587,63,1947.16,8.54,7,0.16809116809116809,19676.22,13930.05,27399.16,0
user_0319,45085.74,850.6743396226415,53,1999.97,9.79,7,0.14939024390243902,15108.62,14824.16,15152.96,1
user_0320,44520.58,1085.867804878049,41,5935.62,309.04,7,0.11854103343465046,21549.15,11022.81,11948.619999999999,2
user_0321,43844.92,1069.3882926829267,41,1988.35,73.18,7,0.12420382165605096,12622.52,16909.47,14312.93,3
user_0322,50554.03,1031.7148979591836,49,1979.79,53.51,7,0.1271186440677966,17018.13,17162.97,16372.93,1
user_0323,80115.41,1178.1677941176472,68,7565.33,11.04,7,0.17142857142857143,33936.72,21322.7,24855.99,4
user_0324,58189.78,969.8296666666666,60,1885.47,114.59,7,0.1590909090909091,21558.75,15070.16,21560.87,0
user_0325,59834.99,1014.1523728813559,59,1960.04,32.55,7,0.15,12528.09,21999.79,25307.11,0
user_0326,38395.76,816.9310638297873,47,1925.25,40.96,7,0.1323529411764706,12767.81,16524.1,9103.85,3
user_0327,50016.97,1087.3254347826087,46,1976.94,26.55,7,0.12394366197183099,17942.31,20296.94,11777.720000000001,1
user_0328,57533.37,1106.4109615384616,52,6731.27,6.93,7,0.14206128133704735,19191.77,18476.76,19864.84,5
user_0329,72906.56,1175.912258064516,62,9065.44,44.5,7,0.15714285714285714,33553.58,22057.579999999998,17295.4,4
user_0330,47366.4,986.8000000000001,48,1981.55,73.02,7,0.13105413105413105,14603.19,16330.82,16432.39,1
user_0331,44382.85,1008.7011363636364,44,1994.41,8.72,7,0.11436950146627566,13436.05,17570.32,13376.48,3
user_0332,54090.19,1001.6701851851852,54,1978.42,11.79,7,0.1400560224089636,16927.52,15366.210000000001,21796.46,1
user_0333,49787.24,1059.3029787234043,47,1988.6,21.56,7,0.11878453038674033,18681.16,18187.329999999998,12918.75,1
user_0334,53610.25,1165.4402173913043,46,7690.31,20.46,7,0.1282051282051282,28621.55,15565.85,9422.85,5
user_0335,54231.409999999996,1063.3609803921568,51,1994.34,50.31,7,0.13793103448275862,18244.52,20776.11,15210.78,1
user_0336,66268.12,1035.439375,64,6190.81,21.39,7,0.17094017094017094,27778.19,20010.68,18479.25,0
user_0337,46832.74,936.6547999999999,50,1868.46,44.4,7,0.14836795252225518,12239.81,17974.69,16618.239999999998,1
user_0338,51617.25,1098.2393617021276,47,2774.03,38.8,7,0.12535612535612536,15259.23,17006.44,19351.58,1
user_0339,57556.11,1065.8538888888888,54,2679.51,89.17,7,0.1440677966101695,26697.73,22441.77,8416.61,0
user_0340,55051.409999999996,933.0747457627118,59,1970.26,52.37,7,0.15877437325905291,18305.01,20887.25,15859.15,0
user_0341,70936.34,1162.890819672131,61,6480.15,51.9,7,0.15561959654178675,17757.26,27413.2,25765.88,4
user_0342,68475.31999999999,1456.9217021276595,47,8685.86,123.13,7,0.12146892655367232,13582.5,16075.66,38817.159999999996,5
user_0343,46058.96,1023.5324444444444,45,1919.57,18.05,7,0.12,12047.35,18284.48,15727.130000000001,3
user_0344,39506.13,1097.3925,36,1967.88,156.51,7,0.09657320872274143,18278.82,10610.08,10617.23,2
user_0345,51496.29,971.6281132075471,53,1986.39,14.46,7,0.13370473537604458,15663.18,12114.14,23718.97,1
user_0346,35879.51,919.987435897436,39,1998.89,180.68,7,0.10112359550561797,12906.939999999999,6390.71,16581.86,2
user_0347,41962.9,1023.4853658536585,41,3072.92,96.15,7,0.10919540229885058,15086.44,8768.77,18107.69,3
user_0348,58436.59,913.07171875,64,1969.92,7.32,7,0.16909620991253643,21573.37,17771.67,19091.55,0
user_0349,46858.83,956.3026530612245,49,1992.82,50.29,7,0.13714285714285715,19817.55,18753.54,8287.74,1
user_0350,54558.91,1136.6439583333333,48,9792.29,5.72,7,0.13953488372093023,23901.83,16151.25,14505.83,5
user_0351,59980.07,1090.5467272727274,55,1996.09,61.15,7,0.14681440443213298,21194.5,26152.47,12633.1,0
user_0352,51860.38,1080.4245833333332,48,1993.5,17.94,7,0.13256484149855907,25970.33,12307.37,13582.68,1
user_0353,41633.73,1040.8432500000001,40,1944.44,5.5,7,0.10364145658263306,16762.0,10505.67,14366.06,3
user_0354,54231.66,1084.6332,50,3700.27,55.7,7,0.15932203389830507,22788.19,17578.78,13864.69,0
user_0355,59628.07,1046.1064912280701,57,1969.44,58.67,7,0.15294117647058825,17903.31,17777.38,23947.38,0
user_0356,67964.07,1359.2814,50,9106.48,9.83,7,0.12534818941504178,13032.81,36248.64,18682.62,4
user_0357,49474.26,916.19,54,1999.76,23.86,7,0.13966480446927373,15981.960000000001,20420.59,13071.71,1
user_0358,50724.62,1102.7091304347828,46,1844.26,220.57,7,0.1246376811594203,14010.77,21136.23,15577.619999999999,2
user_0359,51224.82,1024.4964,50,1964.85,6.69,7,0.13031161473087818,19686.08,14909.69,16629.05,1
user_0360,62105.28,1089.5663157894737,57,4069.0,14.23,7,0.15,23223.19,20333.41,18548.68,0
user_0361,62126.18,1089.9329824561403,57,1974.18,30.62,7,0.1452513966480447,26504.07,20469.43,15152.68,0
user_0362,63303.88,1241.2525490196078,51,8211.0,74.88,7,0.1378299120234604,19667.2,20949.129999999997,22687.55,5
user_0363,57373.99,1124.9801960784314,51,1981.44,98.34,7,0.13105413105413105,20520.05,25863.3,10990.64,2
user_0364,48943.54,1193.7448780487805,41,4931.69,44.07,7,0.11504424778761062,12464.52,17705.2,18773.82,5
user_0365,49211.44,894.7534545454546,55,1995.89,9.16,6,0.13314447592067988,16971.03,16545.09,15695.32,6
user_0366,41402.14,1009.8082926829268,41,1961.8,23.14,7,0.10734463276836158,14413.86,15662.05,11326.23,3
user_0367,32737.18,779.4566666666667,42,1976.55,70.24,7,0.10982658959537572,13153.66,7777.63,11805.89,3
user_0368,66503.27,1090.2175409836066,61,1925.27,38.28,7,0.16184971098265896,18217.69,19701.7,28583.88,0
user_0369,37001.83,1057.1951428571429,35,1988.57,10.4,7,0.09295774647887324,9927.49,11764.88,15309.46,3
user_0370,45328.11,964.4278723404256,47,1969.9,5.78,7,0.1267605633802817,12395.9,14183.47,18748.74,3
user_0371,67034.81,1218.8147272727272,55,9548.16,41.35,7,0.14366197183098592,16461.73,26349.239999999998,24223.84,4
user_0372,65812.96,1028.3275,64,1839.91,15.8,7,0.164804469273743,24653.829999999998,17997.63,23161.5,0
user_0373,39001.86,975.0465,40,1861.8,76.55,7,0.11239193083573487,15412.380000000001,16787.19,6802.29,3
user_0374,57070.65,1076.804716981132,53,6409.4,11.18,7,0.1437125748502994,15775.67,21019.739999999998,20275.24,5
user_0375,57123.450000000004,921.3459677419355,62,1986.22,49.38,7,0.15168539325842698,25234.36,17346.29,14542.800000000001,0
user_0376,44240.54,902.8681632653062,49,1999.06,37.73,7,0.12535612535612536,18717.36,9192.7,16330.48,3
user_0377,58742.71,1087.827962962963,54,1974.9,69.73,7,0.1457142857142857,15218.24,20707.99,22816.48,0
user_0378,47495.88,969.3036734693877,49,2670.93,97.44,7,0.13314447592067988,11082.95,18778.12,17634.81,2
user_0379,46097.06,921.9412,50,1994.59,22.79,7,0.13313609467455623,16127.36,12331.53,17638.17,1
user_0380,54934.77,998.814,55,1997.94,47.35,7,0.15451895043731778,17727.06,19169.86,18037.85,0
user_0381,49283.59,1146.1299999999999,43,4321.25,10.14,7,0.1167192429022082,16873.06,13681.6,18728.93,5
user_0382,47724.62,1136.3004761904763,42,1999.2,97.1,7,0.11976047904191617,16031.11,17217.65,14475.86,2
user_0383,40719.34,946.9613953488371,43,1984.56,7.38,7,0.10619469026548672,14356.38,11871.68,14491.279999999999,3
user_0384,51818.05,1205.070930232558,43,4323.9,110.82,7,0.10644257703081232,12761.07,20817.64,18239.34,2
user_0385,56931.2,1138.624,50,1993.67,12.09,7,0.13031161473087818,21953.36,19335.15,15642.69,1
user_0386,73041.53,1141.27390625,64,6007.16,18.42,7,0.16111111111111112,20654.48,22940.05,29447.0,4
user_0387,51357.87,1116.4754347826088,46,9276.41,9.45,7,0.12777777777777777,17005.79,18984.31,15367.77,5
user_0388,34351.5,858.7875,40,1938.61,21.49,7,0.10882352941176471,15257.82,11803.02,7290.66,3
user_0389,62441.65,1040.6941666666667,60,1963.42,124.37,7,0.14814814814814814,29172.43,14253.09,19016.13,0
user_0390,42878.9,1020.9261904761905,42,1988.6,9.52,7,0.12121212121212122,15723.26,7357.42,19798.22,3
user_0391,49256.31,1119.4615909090908,44,5141.61,11.38,7,0.11549295774647887,18395.91,11034.449999999999,19825.95,5
user_0392,59631.57,1104.2883333333334,54,6921.29,18.65,7,0.13445378151260504,17055.53,23345.97,19230.07,5
user_0393,49289.56,1048.7140425531913,47,1994.09,54.88,7,0.12571428571428572,9196.25,15233.13,24860.18,1
user_0394,46521.16,989.8119148936171,47,1959.05,56.85,7,0.12464589235127478,15230.119999999999,14438.23,16852.809999999998,3
user_0395,57387.57,989.4408620689655,58,1968.5,8.61,7,0.15041782729805014,17006.02,22014.85,18366.7,0
user_0396,49825.26,996.5052000000001,50,1949.35,7.61,7,0.12607449856733524,15974.220000000001,14002.25,19848.79,1
user_0397,53444.51,1090.7042857142858,49,4410.12,46.2,7,0.12465373961218837,24742.53,18084.4,10617.58,1
user_0398,45258.95,838.1287037037036,54,1945.27,47.31,7,0.13649025069637882,7256.56,17966.5,20035.89,1
user_0399,46949.55,1380.8691176470588,34,9940.6,150.33,7,0.10030395136778116,14063.61,24314.23,8571.710000000001,5
user_0400,51484.51,1144.1002222222223,45,3756.63,12.78,7,0.12573099415204678,19280.23,14705.61,17498.670000000002,5
user_0401,59085.62,1136.261923076923,52,1993.63,19.08,7,0.1396011396011396,13911.48,24946.17,20227.97,0
user_0402,57497.93,1084.866603773585,53,1975.17,83.33,7,0.13753581661891118,19950.34,18929.34,18618.25,0
user_0403,52203.21,884.8001694915254,59,1931.94,17.51,7,0.14804469273743018,21669.28,20846.68,9687.25,1
user_0404,59938.96,1152.6723076923076,52,8008.61,37.82,7,0.13165266106442577,15316.31,30990.26,13632.39,5
user_0405,46273.79,944.3630612244898,49,1954.06,50.71,7,0.13019390581717452,14460.7,18527.99,13285.1,1
user_0406,35145.1,924.8710526315789,38,2082.26,72.72,7,0.1,9860.07,10144.9,15140.130000000001,3
user_0407,46533.67,1057.583409090909,44,1981.94,81.07,7,0.11581920903954802,18251.36,14959.59,13322.720000000001,2
user_0408,74319.78,1179.6790476190477,63,5957.91,19.14,7,0.17045454545454544,25619.85,25782.33,22917.6,4
user_0409,40707.36,830.7624489795918,49,1900.19,54.32,7,0.13068181818181818,10570.39,12061.97,18075.0,3
user_0410,52429.13,1191.5711363636362,44,1989.78,159.07,7,0.119533527696793,16277.9,19010.4,17140.829999999998,2
user_0411,49631.87,1154.229534883721,43,9204.41,19.69,7,0.12386706948640483,15458.43,19759.7,14413.74,5
user_0412,49278.95,1048.4882978723404,47,1958.48,28.77,7,0.13450292397660818,19229.38,9301.02,20748.55,1
user_0413,46967.35,1021.0293478260869,46,6416.29,27.57,7,0.116991643454039,22678.53,12906.95,11381.869999999999,3
user_0414,56602.68,1088.5130769230768,52,1990.34,101.69,7,0.1476923076923077,24382.94,20439.64,11780.1,2
user_0415,44408.27,986.8504444444444,45,1935.81,9.79,7,0.11797752808988764,8458.19,19830.85,16119.23,3
user_0416,44930.26,1021.1422727272728,44,1966.34,94.17,7,0.12011173184357542,11426.369999999999,18912.53,14591.36,2
user_0417,52900.81,1079.6083673469386,49,1993.69,91.46,7,0.13813813813813813,15020.1,20253.03,17627.68,2
user_0418,57466.88,1008.1908771929824,57,1945.61,30.51,7,0.14763231197771587,15406.470000000001,25169.76,16890.65,0
user_0419,57708.75,1109.7836538461538,52,4635.03,14.98,7,0.14606741573033707,22835.85,11519.86,23353.04,0
user_0420,53816.59,1145.033829787234,47,1976.16,23.27,7,0.125,16061.74,18267.39,19487.46,1
user_0421,43353.74,1140.887894736842,38,1944.76,64.84,7,0.09826589595375723,12119.2,20312.44,10922.1,3
user_0422,52073.23,1021.0437254901962,51,1980.98,9.91,7,0.13649025069637882,12845.03,17535.88,21692.32,1
user_0423,58170.78,1097.5618867924527,53,1987.49,26.0,7,0.13966480446927373,23327.24,15159.619999999999,19683.92,0
user_0424,50271.71,1092.8632608695652,46,3268.49,37.46,7,0.1239193083573487,10104.77,17471.17,22695.77,1
user_0425,50420.02,969.6157692307692,52,1997.97,34.97,7,0.14049586776859505,20293.65,18103.8,12022.57,1
user_0426,54439.69,922.7066101694916,59,1981.33,34.63,7,0.15598885793871867,18457.18,11719.39,24263.12,0
user_0427,52815.44,895.1769491525424,59,1962.08,8.94,7,0.14655172413793102,13306.03,24121.34,15388.07,1
user_0428,58378.76,1042.4778571428571,56,3242.98,78.88,7,0.14689265536723164,28659.14,15257.26,14462.36,0
user_0429,43046.53,935.7941304347826,46,1997.53,36.22,7,0.12643678160919541,18807.45,13963.380000000001,10275.7,3
user_0430,42173.23,916.809347826087,46,1954.32,72.38,7,0.12316715542521994,18407.41,11707.08,12058.74,3
user_0431,48871.93,1039.8282978723405,47,1994.38,98.34,7,0.1373134328358209,15955.710000000001,23619.260000000002,9296.960000000001,2
user_0432,57560.65,1174.7071428571428,49,4783.13,64.26,7,0.12181303116147309,20561.19,15562.05,21437.41,5
user_0433,52821.51,960.391090909091,55,1987.68,49.77,7,0.15,13995.17,28410.11,10416.23,1
user_0434,46414.7,1105.1119047619047,42,6356.18,40.41,7,0.13141025641025642,14341.99,19220.62,12852.09,5
user_0435,64073.52,1164.9730909090908,55,3143.15,6.67,7,0.14166666666666666,15721.859999999999,24834.120000000003,23517.54,0
user_0436,49429.96,1008.774693877551,49,1985.78,101.8,7,0.13128491620111732,12800.06,19986.41,16643.489999999998,2
user_0437,55195.08,1149.8975,48,1908.44,10.57,7,0.12462908011869436,25083.23,18190.71,11921.14,1
user_0438,52366.66,1138.405652173913,46,9660.27,8.19,7,0.12215909090909091,14524.71,17746.88,20095.07,5
user_0439,51993.74,1061.0967346938776,49,5495.67,24.3,7,0.12994350282485875,10968.78,26334.64,14690.32,1
user_0440,42429.51,964.3070454545455,44,1994.13,109.56,7,0.12753623188405797,12120.85,12392.32,17916.34,2
user_0441,42118.87,1079.9710256410258,39,1972.88,25.06,7,0.1130952380952381,11645.41,11768.94,18704.52,3
user_0442,58762.9,1277.454347826087,46,8328.66,15.11,7,0.11965811965811966,16937.41,18549.809999999998,23275.68,5
user_0443,44914.57,1020.7856818181818,44,3363.63,42.28,7,0.12044817927170869,16125.22,13258.460000000001,15530.89,3
user_0444,54815.24,1034.2498113207546,53,1996.2,9.68,7,0.13725490196078433,21012.45,19478.62,14324.17,1
user_0445,50305.4,986.3803921568627,51,1937.12,17.44,7,0.12941176470588237,19030.489999999998,20241.14,11033.77,1
user_0446,68859.92,1059.3833846153846,65,5816.67,68.29,7,0.17159763313609466,16489.8,27158.84,25211.28,0
user_0447,48059.85,1044.779347826087,46,1954.96,51.69,7,0.12121212121212122,16269.390000000001,20739.45,11051.01,1
user_0448,48142.86,1002.97625,48,1989.65,22.66,7,0.13202247191011235,13984.72,15509.5,18648.64,1
user_0449,37740.9,1020.0243243243243,37,1994.86,64.13,7,0.10174418604651163,7263.26,16365.22,14112.42,3
user_0450,58780.99,1068.7452727272728,55,1986.34,20.85,7,0.14447592067988668,18427.02,23988.9,16365.07,0
user_0451,53027.83,981.9968518518518,54,1878.06,42.89,7,0.14565826330532214,19172.22,13850.79,20004.82,1
user_0452,44267.36,1053.9847619047619,42,1926.25,57.7,7,0.10888252148997135,13629.58,15629.15,15008.630000000001,3
user_0453,41966.24,1023.5668292682926,41,1968.9,11.32,7,0.11080332409972299,11109.89,17119.56,13736.79,3
user_0454,56966.89,1186.8102083333333,48,1992.43,20.67,7,0.1282051282051282,17374.39,14643.53,24948.97,5
user_0455,39668.62,1043.911052631579,38,1856.05,140.23,7,0.09742120343839542,13799.41,10000.29,15868.92,2
user_0456,50947.35,1157.894318181818,44,4615.97,44.1,7,0.13125,15221.380000000001,26373.079999999998,9352.89,5
user_0457,50541.479999999996,1010.8295999999999,50,1944.48,21.76,7,0.125,12462.06,25840.7,12238.72,1
user_0458,49076.41,1196.9856097560976,41,1986.8,198.65,7,0.12063492063492064,10009.41,23284.31,15782.69,2
user_0459,76298.7,1250.7983606557377,61,9869.39,67.28,7,0.15056818181818182,26977.07,31675.58,17646.05,4
user_0460,45424.5,987.4891304347826,46,1969.62,88.74,7,0.12394366197183099,19822.83,11712.02,13889.65,2
user_0461,46730.659999999996,1086.7595348837208,43,3503.65,20.97,7,0.11634349030470914,16442.6,13849.11,16438.95,3
user_0462,52124.65,1022.0519607843138,51,5581.54,12.03,7,0.13031161473087818,7346.95,21998.98,22778.72,1
user_0463,55573.92,1234.9759999999999,45,9260.17,8.19,7,0.11944444444444445,14207.89,27719.73,13646.3,5
user_0464,52138.17,1042.7634,50,1993.42,27.8,7,0.12112676056338029,17861.22,22343.29,11933.66,1
user_0465,50539.799999999996,1123.1066666666666,45,7623.09,81.3,7,0.12727272727272726,14042.69,14192.26,22304.85,5
user_0466,45092.58,1073.6328571428571,42,1995.41,12.24,7,0.11666666666666667,14410.6,8238.2,22443.78,3
user_0467,52994.46,1127.5417021276596,47,1994.62,17.33,7,0.1225071225071225,8677.66,22725.78,21591.02,1
user_0468,63626.79,994.16859375,64,1998.79,32.87,7,0.16101694915254236,22753.41,14654.81,26218.57,0
user_0469,67051.76,1156.0648275862068,58,1978.13,14.03,7,0.141643059490085,23088.6,23326.63,20636.53,0
user_0470,46420.71,1009.1458695652174,46,1984.71,9.27,7,0.11661807580174927,16842.25,18933.97,10644.49,3
user_0471,56820.270000000004,1092.6975,52,5584.86,36.35,7,0.12893982808022922,19137.2,19839.31,17843.76,5
user_0472,52646.72,1074.422857142857,49,4118.09,36.87,7,0.1416184971098266,7175.639999999999,18866.96,26604.12,1
user_0473,58727.86,1129.3819230769232,52,7523.13,49.62,7,0.13370473537604458,24310.44,17159.05,17258.37,5
user_0474,66841.95,1028.3376923076924,65,1903.53,63.94,7,0.17827298050139276,15527.01,17555.24,33759.7,0
user_0475,66119.24,1180.7007142857144,56,8570.14,48.66,7,0.15056818181818182,16013.39,21550.02,28555.829999999998,4
user_0476,48589.47,1156.892142857143,42,1986.0,61.87,7,0.11666666666666667,16391.81,15160.24,17037.42,3
